,title,price,location
235,[' Venta de Casa en Lomas de san francisco'],"['$160,000.00\xa0']",[' San Salvador ']
236,"[' Casa en venta en Portal Tierras Altas, privado, Escalon']","['$290,000.00\xa0']",[' San Salvador ']
237,[' VENDO CASA ESCALON NO PRIVADO ZONA HOSP DE LA MUJER'],"['$340,000.00\xa0']",[' San Salvador ']
238,[' Casa de 3 Plantas en Zacatecoluca'],"['$135,000.00\xa0']",[' La Paz ']
239,[' Casa Grande 2 Niveles Los Sueños'],"['$850,000.00\xa0']",[' La Libertad ']
240,[' Se vende casa en Altamira'],"['$470,000.00\xa0']",[' San Salvador ']
241,[' LISTA PARA ESTRENAR! ENORME CASA CUMBRES DE LA ESMERALDA ANTIGUO CUSCATLAN ZONA RESIDENCIAL'],"['$519,900.00\xa0']",[' La Libertad ']
242,"[' Rancho Metalio 6,700vrs2']","['$210,000.00\xa0']",[' Sonsonate ']
243,[' VENTA DE CASA EN CUMBRES DE CUSCATLAN DE UN NIVEL EN PRIVADO'],"['$390,000.00\xa0']",[' San Salvador ']
244,"[' Se Vende casa en Cumbres de la Esmeralda,Antiguo Cuscatlan']","['$380,000.00\xa0']",[' Santa Tecla ']
245,"[' Se vende casa en La San Benito, San Salvador']","['$875,000.00\xa0']",[' San Salvador ']
246,"[' Se vende casa en San Benito, San Salvador']","['$900,000.00\xa0']",[' San Salvador ']
247,[' Venta de espectacular casa en los Sueños. 3 habitaciones'],"['$625,000.00\xa0']",[' Santa Tecla ']
248,[' Moderna CASA en COMPLEJO PRIVADO en COL. ESCALON'],"['$348,000.00\xa0']",[' San Salvador ']
249,[' Bellísima CASA en PARTE ALTA de COL. ESCALON (El Carmen). Rodeada de naturaleza.'],"['$510,000.00\xa0']",[' San Salvador ']
250,[' Casa Grande 2 Niveles Merliot'],"['$190,000.00\xa0']",[' La Libertad ']
251,"[' Residencial Magnolias, Privado, Zona Las Arboledas, Lourdes Colon, La Libertad,']","['$159,900.00\xa0']",[' Colón ']
252,[' CASA EN VENTA CUMBRES DE CUSCATLAN ( NO PRIVADO )'],"['$530,000.00\xa0']",[' Antiguo Cuscatlán ']
253,[' Se Vende Propiedad en San Salvador San Ramon'],"['$300,000.00\xa0']",[' Mejicanos ']
254,"[' Se vende casa en Santiago de Maria, Usulutan']","['$50,000.00\xa0']",[' Usulután ']
255,"[' Se Vende casa en Santiago de Maria, Usulutan']","['$50,000.00\xa0']",[' Usulután ']
256,"[' Se vende Casa en Usulutan, Santiago de Maria']","['$50,000.00\xa0']",[' Usulután ']
257,"[' CASA EN VENTA COL. ACOVIT, SANTA TECLA']","['$60,000.00\xa0']",[' Santa Tecla ']
258,"[' Se vende Propiedad en San Ramon,  San Salvador']","['$300,000.00\xa0']",[' Mejicanos ']
259,[' CASA EN VENTA EN RESIDENCIAL AMBROGI'],"['$295,000.00\xa0']",[' San Salvador ']
260,[' Amplia casa en venta'],"['$42,000.00\xa0']",[' Metapán ']
261,"[' Se Vende casa en Antiguo Cuscatlan,  Residencial Cumbres de la Esmeralda']","['$380,000.00\xa0']",[' Santa Tecla ']
262,[' Venta de casa en Residencial Florida'],"['$345,000.00\xa0']",[' Antiguo Cuscatlán ']
263,[' CASA EN VENTA EN RESIDENCIAL LOS SUEÑOS'],"['$625,000.00\xa0']",[' San Salvador ']
264,"[' Se Vende casa en Cumbres de La Esmeralda, Antiguo Cuscatlan']","['$380,000.00\xa0']",[' La Libertad ']
265,[' CASA DE LUJO EN VENTA EN RESIDENCIAL LOS SUEÑOS'],"['$825,000.00\xa0']",[' San Salvador ']
266,"[' Se vende casa en Antiguo Cuscatlan,  Residencial Cumbres de la esmeralda']","['$380,000.00\xa0']",[' La Libertad ']
267,"[' SE VENDE CASA SAN BENITO, PRIVADO, cochera 6 carros']","['$285,000.00\xa0']",[' San Salvador ']
268,[' Amplísima Residencia en Altamira'],"['$475,000.00\xa0']",[' San Salvador ']
269,"[' Venta de Casa Nuevo Cuscatlan, a estrenar.']","['$330,000.00\xa0']",[' La Libertad ']
270,"[' Venta de Casa, Santa Elena, Privado']","['$250,000.00\xa0']",[' Antiguo Cuscatlán ']
271,[' Vendo Casa Col Arce de 1 planta'],"['$275,000.00\xa0']",[' San Salvador ']
272,[' Se vende casa de campo en ataco ahuchapan'],"['$205,000.00\xa0']",[' Ahuachapán ']
273,[' SE VENDE CASA DE LUJO EN RESIDENCIAL LA MONTAÑA SANTA TECLA'],"['$825,000.00\xa0']",[' Santa Tecla ']
274,[' SE VENDE CASA EN COLONIA SATELITE AVENIDA BERNAL'],"['$330,000.00\xa0']",[' San Salvador ']
275,[' Valle Tuscania moderna casa en venta'],"['$495,000.00\xa0']",[' Zaragoza ']
276,[' Se vende casa en la San Francisco'],"['$650,000.00\xa0']",[' San Salvador ']
277,[' CASA DE PLAYA COSTA  EL SOL'],"['$500,000.00\xa0']",[' San Salvador ']
278,[' 2 casas con segunda planta'],"['$85,000.00\xa0']",[' Santa Ana ']
279,[' Vendo propiedad grande'],"['$90,000.00\xa0']",[' Santa Ana ']
280,[' SE VENDE CASA EN RESIDENCIAL ALTAMIRA.'],"['$900,000.00\xa0']",[' Antiguo Cuscatlán ']
281,[' Se vende casa en Res. San Francisco'],"['$110,000.00\xa0']",[' Santa Ana ']
282,[' S e vende Casa en parte alta Colonia Escalon'],"['$310,000.00\xa0']",[' San Salvador ']
283,"[' CASA EN VENTA. MERLIOT, SANTA TECLA, PRIVADO.']","['$165,000.00\xa0']",[' Santa Tecla ']
284,[' VENDO HERMOSA CASA CON TERRENO EN EL PARAISO CHALATENANGO'],"['$120,000.00\xa0']",[' El Salvador ']
285,"[' Escalón, vendo Z/ Salvador del Mundo, 1341 V y 535 mts']","['$580,000.00\xa0']",[' La Libertad ']
286,[' CASA EN VENTA EN CUMBRES DE AMBROGI'],"['$295,000.00\xa0']",[' San Salvador ']
287,[' SE VENDE CASA EN CUMBRES DE LA ESCALON.'],"['$465,000.00\xa0']",[' San Salvador ']
288,[' CASA EN VENTA EN RESIDENCIAL LOS SUEÑOS'],"['$625,000.00\xa0']",[' San Salvador ']
289,[' CASA DE LUJO EN VENTA EN RESIDENCIAL LOS SUEÑOS'],"['$825,000.00\xa0']",[' San Salvador ']
290,[' Se alquila casa en Residencial Primavera! Con seguridad y muy amplia!'],"['$1,250.00\xa0']",[' Santa Tecla ']
291,[' CASA EN VENTA EN CONDADO SANTA ROSA'],"['$310,000.00\xa0']",[' San Salvador ']
292,[' CASA EN VENTA EN COLONIA ARCE ¡¡GANGA!!'],"['$230,000.00\xa0']",[' San Salvador ']
293,[' CASA EN VENTA A ESTRENAR CUMBRES DE LA ESMERALDA.'],"['$475,000.00\xa0']",[' San Salvador ']
294,[' CASA EN VENTA PARA OFICINAS EN LA ESCALON'],"['$335,000.00\xa0']",[' San Salvador ']
295,[' CASA EN VENTA EN COLONIA ARCE ¡¡GANGA!!'],"['$230,000.00\xa0']",[' San Salvador ']
296,[' VENTA DE CASA COLONIA PALERMO PRIVADO'],"['$230,000.00\xa0']",[' San Salvador ']
297,[' VENTA DE CASA COLONIA  SAN  FRANCISCO'],"['$280,000.00\xa0']",[' San Salvador ']
298,"[' CASA EN VENTA Colonia La Merced, Calle Guatemala.']","['$110,000.00\xa0']",[' San Salvador ']
299,"[' VENTA DE VIVIENDA NUEVA EN URB. JERUSALÉN, SAN MIGUEL']","['$50,000.00\xa0']",[' San Miguel ']
300,[' CASA EN VENTA RES. CUMBRES DE AMBROGI'],"['$295,000.00\xa0']",[' San Salvador ']
301,"[' CASA EN SAN MIGUEL, RESIDENCIAL EL SITIO I']","['$330,000.00\xa0']",[' San Miguel ']
302,[' Casa Res. La Montaña'],"['$780,000.00\xa0']",[' Santa Tecla ']
303,[' CASA MODERNA EN RESIDENCIAL LOS SUEÑOS EN VENTA.'],"['$825,000.00\xa0']",[' San Salvador ']
304,[' CASA EN VENTA EN RESIDENCIAL LOS SUEÑOS'],"['$625,000.00\xa0']",[' San Salvador ']
305,[' VENTA BONITA CASA EN RESIDENCIAL JERUSALEN SANTA ANA'],"['$115,000.00\xa0']",[' Santa Ana ']
306,[' Casa en venta Residencial Mónaco. (Ciudad Versalles)'],"['$85,000.00\xa0']",[' La Libertad ']
307,[' Venta de casa Residencial Don Bosco Santa Tecla La Libertad'],"['$180,000.00\xa0']",[' Santa Tecla ']
308,[' SE VENDE CASA PARA OFICINAS EN LA ESCALON'],"['$335,000.00\xa0']",[' San Salvador ']
309,[' VENDO CASA EN METALIO CARRETERA EL LITOTAL Y CALLE MOSCUA  ACAJUTLA SONSONATE'],"['$140,000.00\xa0']",[' Sonsonate ']
310,"[' Vendo casa en san Juan Talpa 2100v2 $65,000 77400407']","['$65,000.00\xa0']",[' La Paz ']
311,"[' Vendo casa en Residencial Australia 77400407 precio $120,000 privado']","['$120,000.00\xa0']",[' Mejicanos ']
312,[' CASA CENTRICA EN SAN JACINTO A DOS CUADRAS DE LA ALCALDIA MUNICIPAL.'],"['$95,000.00\xa0']",[' San Salvador ']
313,[' CASA CENTRICA Y BARATA FRENTE A FOSALUD TEJUTEPEQUE'],"['$80,000.00\xa0']",[' San Salvador ']
314,[' CASA GRANDE CON PARQUEO PARA 6 VEHICULOS CIUDAD ARCE'],"['$150,000.00\xa0']",[' San Salvador ']
315,"[' CASA GRANDE, CENTRICA Y BARATA.']","['$175,000.00\xa0']",[' San Salvador ']
316,[' VENDO DOS CASA EN BRISAS DE ZARAGOZA DEPARTAMENTO LA LIBERTAD'],"['$51,000.00\xa0']",[' Zaragoza ']
317,"[' Se vende Casa, en San José Villanueva']","['$65,000.00\xa0']",[' La Libertad ']
318,"[' AMPLIA PROPIEDAD EN BARRIO LA MERCED, SAN MIGUEL, EL SALVADOR']","['$950,000.00\xa0']",[' San Miguel ']
319,"[' VENTA DE CASA EN PRIVADO, ZONA SAN JOSE SANTA TECLA']","['$118,000.00\xa0']",[' Santa Tecla ']
320,[' Venta de Casa para Oficina o Negocio en Calle Motocross OF-093'],"['$325,000.00\xa0']",[' San Salvador ']
321,[' VENTA DE BONITA CASA EN JARDINES DE MERLIOT SANTA TECLA'],"['$275,000.00\xa0']",[' Santa Tecla ']
322,"[' SE VENDE CASA RESIDENCIAL LA FLORIDA, NUEVO CUSCATLAN']","['$325,000.00\xa0']",[' San Salvador ']
323,"[' SE VENDE CASA QUINTAS DE LAS PILETAS CASA GRANDE, 1 PLANTA,']","['$1,120,000.00\xa0']",[' San Salvador ']
324,"[' SE VENDE CASA RESIDENCIAL MIRAMAR, 2 PLANTAS, PRIVADO']","['$183,000.00\xa0']",[' San Salvador ']
325,[' Vendo terreno Plano en San Juan Opico.'],"['$22,000.00\xa0']",[' San Juan Opico ']
326,[' venta de casa'],"['$80,000.00\xa0']",[' San Juan Opico ']
327,"[' SE VENDE CASA COLONIA ESCALON, DE 1 NIVEL, tiene 1,200 y 400 mts2']","['$450,000.00\xa0']",[' San Salvador ']
328,"[' CASA RESIDENCIAL SAN JOSE, COLONIA COSTA RICA']","['$149,900.00\xa0']",[' San Salvador ']
329,[' Casa en Residencial Palomo'],"['$160,000.00\xa0']",[' San Salvador ']
330,[' Vendo derecho de casa en CADIZ ciudad real'],"['$36,000.00\xa0']",[' Santa Ana ']
331,[' Venta casa por la constitución privada'],"['$150,000.00\xa0']",[' San Salvador ']
332,[' Casa en Santa Ana'],"['$20,000.00\xa0']",[' Santa Ana ']
333,[' Casa en venta y Oportunidad de negocio'],"['$185,000.00\xa0']",[' San Salvador ']
334,[' VENTA DE CASA COLONIA ESCALON PRIVADO'],"['$330,000.00\xa0']",[' San Salvador ']
335,[' VENTA DE CASA SANTA ELENA EN MADRE SELVA'],"['$289,000.00\xa0']",[' San Salvador ']
336,[' VENTA DE CASA EN LAS ARBOLEDAS RESIDENCIAL PRIVADA'],"['$97,000.00\xa0']",[' San Salvador ']
337,[' VENTA DE APARTAMENTO COLONIA ESCALON PARTE ALTA CON VISTA ESPECTACULAR'],"['$210,000.00\xa0']",[' San Salvador ']
338,[' VENTA DE CASA COLONIA LA MASCOTA'],"['$220,000.00\xa0']",[' San Salvador ']
339,[' Propiedad en San Marcos Lempa'],"['$50,000.00\xa0']",[' El Salvador ']
340,"[' Casa en venta, Villas de Las Piletas']","['$295,000.00\xa0']",[' Santa Tecla ']
341,[' VENDO BONITA CASA EN SAN MARCOS'],"['$35,000.00\xa0']",[' San Marcos ']
342,[' residencial Valladolid'],"['$17,500.00\xa0']",[' Santa Ana ']
343,"[' VENTA DE VIVIENDAS EN COL. CDAD PACIFICA III Y IV ETAPA, SAN MIGUEL!!']","['$30,000.00\xa0']",[' San Miguel ']
344,[' Casa amplia inmediata a sector hospitalario y comercial de la ciudad'],"['$90,000.00\xa0']",[' Santa Ana ']
345,[' CASA EN EL CENTRO DE SAN LUIS LA HERRADURA'],"['$55,000.00\xa0']",[' La Paz ']
346,[' Venta de casa'],"['$57,000.00\xa0']",[' La Paz ']
347,[' Casa en venta'],['$65.00\xa0'],[' Usulután ']
348,[' Bonita casa'],['$15.00\xa0'],[' Usulután ']
349,[' SE VENDE CASA EN CIUDAD PACIFICA CALLE PRINCIPAL SAN MIGUEL'],"['$38,000.00\xa0']",[' San Miguel ']
350,[' Vendo Casa en Sonsonate.'],"['$15,000.00\xa0']",[' Sonsonate ']
351,"[' Vendo Casa Contiguo al Monumento, el Hermano Lejano']","['$89,000.00\xa0']",[' San Salvador ']
352,"[' VENTA DE VIVIENDA EN COL. JERUSALEM, SAN MIGUEL!!']","['$87,000.00\xa0']",[' San Miguel ']
353,"[' Ciudad Versailles, Villa París']","['$75,000.00\xa0']",[' San Juan Opico ']
354,"[' Se vende preciosa casa en residencial Monaco, col. Escslon']","['$258,000.00\xa0']",[' San Salvador ']
355,[' Vendo casa de dos plantas en el pueblito de Antiguo Cuscatlán'],"['$135,000.00\xa0']",[' Antiguo Cuscatlán ']
356,"[' CASA EN VENTA. GRAN OPORTUNIDAD, ZONA HOSPITAL DE LA MUJER']","['$375,000.00\xa0']",[' San Salvador ']
357,[' VENTA CASA SAN BENITO. 1 NVEL'],"['$480,000.00\xa0']",[' Antiguo Cuscatlán ']
358,[' Venta de casa en colonia Escalón'],"['$500,000.00\xa0']",[' San Salvador ']
359,[' Venta de casa en colonia Escalón.'],"['$1,100,000.00\xa0']",[' San Salvador ']
360,[' VENTA DE INMUEBLE  EX COLEGIO CANADIENSE.'],"['$795,000.00\xa0']",[' San Salvador ']
361,[' Venta de casa en Recidencial Cumbres de Cuscatlan'],"['$750,000.00\xa0']",[' San Salvador ']
362,[' Se vende colonia don bosco'],"['$32,000.00\xa0']",[' Santa Ana ']
363,[' ¡OFERTA NUEVO PRECIO! VENTA DE CASA EN LOMAS DE ALTAMIRA'],"['$550,000.00\xa0']",[' San Salvador ']
364,[' SE VENDE  CASA EN EL ENCANTO'],"['$450,000.00\xa0']",[' Zaragoza ']
365,[' VENTA DE CASA EN LOMAS DE ALTAMIRA'],"['$850,000.00\xa0']",[' San Salvador ']
366,"[' VENTA DE CASA EN RESIDENCIAL GARDEN HILLS, SANTA ELENA']","['$465,000.00\xa0']",[' Antiguo Cuscatlán ']
367,"[' VENTA DE CASA EN RESIDENCIAL LA FLORIDA, NUEVO CUSCATLAN']","['$320,000.00\xa0']",[' Antiguo Cuscatlán ']
368,[' VENTA DE CASA EN CUMBRES DE CUSCATLÁN.'],"['$850,000.00\xa0']",[' San Salvador ']
369,"[' VENTA O ALQUILER DE CASA EN CALLE EL CARMEN. COLONIA ESCALÓN, SAN SALVADOR.']","['$525,000.00\xa0']",[' San Salvador ']
370,[' VENTA DE CASA EN PORTAL TIERRAS ALTAS'],"['$285,000.00\xa0']",[' San Salvador ']
371,[' Hermosa casa de venta en colonia las carolinas a 5 minutos de plaza mundo Soyapango'],"['$70,000.00\xa0']",[' Soyapango ']
372,[' ventas de inmuebles al contado en residencial ciudad marsella san juan opico la libertad'],"['$42,964.74\xa0']",[' San Juan Opico ']
373,[' ventas de inmuebles al contado en residencial ciudad marsella san juan opico la libertad'],"['$42,964.74\xa0']",[' San Juan Opico ']
374,"[' Casa amplia, con arboles frutales y espacio para la imaginacion. ubicada en sona tranquila.']","['$81,000.00\xa0']",[' Usulután ']
375,[' se vende casa en excelente ubicacion'],['$1.00\xa0'],[' San Miguel ']
376,[' RESIDENCIAL HACIENDAS DE LA RIVIERA.'],"['$60,000.00\xa0']",[' Usulután ']
377,[' Vendo casa Residencial Bosques de Lourdes. Privado exclusivo'],"['$140,000.00\xa0']",[' Colón ']
378,[' El Carmen z/cojute. 200 M2 con casa de 2 cuartos'],"['$6,000.00\xa0']",[' Cuscatlán ']
379,[' El Congo en la ciudad casa grande 10 habitaciones  y 876 v2'],"['$100,000.00\xa0']",[' Santa Ana ']
380,[' VENDO O ALQUILO AMPLIA CASA SOBRE CALLE EL PROGRESO - CERCA DE COLONIA ROMA'],"['$650,000.00\xa0']",[' San Salvador ']
381,[' Vendo casa en la San Mateo'],"['$165,000.00\xa0']",[' San Salvador ']
382,[' Casa Buena Vista 1'],"['$185,000.00\xa0']",[' Santa Tecla ']
383,"[' CASA AMPLIA COLONIA LAS DELICIAS, SANTA TECLA']","['$165,000.00\xa0']",[' La Libertad ']
384,"[' Casa en venta Residencial Cadiz, Ciudad Real']","['$43,500.00\xa0']",[' Santa Ana ']
385,[' Casa'],"['$60,000.00\xa0']",[' Chalchuapa ']
386,[' Busco casa Santiago Texacuangos'],['$1.00\xa0'],[' San Salvador ']
387,"[' Hermosa casa Bosques de Santa Teresa, Santa Tecla']","['$613,000.00\xa0']",[' Santa Tecla ']
388,[' VENTA DE CASA SANTA ELENA COMPLEJO EXCUSIVO MADRE SELVA'],"['$375,000.00\xa0']",[' San Salvador ']
389,[' VENTA DE CASA EN SANTA ELENA PRIVADO'],"['$370,000.00\xa0']",[' San Salvador ']
390,[' VENTA DE CASA COLONIA LOS ELISEOS PRIVADO Z/ESTADIO CUSCATLAN'],"['$125,000.00\xa0']",[' San Salvador ']
391,[' Alquiler preciosa Residencia colonia Escalón.'],"['$3,500.00\xa0']",[' San Salvador ']
392,"[' Venta Quinta Las Piñuelas  en La Palma, Chalatenango']","['$550,000.00\xa0']",[' Chalatenango ']
393,[' Townhouse Moderna en privado Escalon con vista'],"['$335,000.00\xa0']",[' San Salvador ']
394,"[' Casa en Cumbres de Ambrogi, Privado Escalon parte Alta']","['$335,000.00\xa0']",[' San Salvador ']
395,[' Casa amplia en venta Cumbres de la Escalon'],"['$450,000.00\xa0']",[' San Salvador ']
396,[' Vendo Casa sobre la 49Avenida'],"['$75,000.00\xa0']",[' San Salvador ']
397,"[' Casa en VENTA en Barrio La Esperanza (zona San Miguelito y 5 de Noviembre), San Salvador.']","['$87,000.00\xa0']",[' San Salvador ']
398,[' Casa Jardines de la Sabana'],"['$145,000.00\xa0']",[' Santa Tecla ']
399,"[' Casa en venta  Residencial Cadiz, Ciudad Real, Santa Ana']","['$55,000.00\xa0']",[' Santa Ana ']
400,[' Venta casa Colonia san francisco con pscina'],"['$650,000.00\xa0']",[' San Salvador ']
401,[' Casa en Venta en Colonia Campestre'],"['$275,000.00\xa0']",[' San Salvador ']
402,[' Casa en Res. Quintas de san agustin.'],"['$95,000.00\xa0']",[' Colón ']
403,[' Casa ideal para pareja o persona sola.'],"['$260,000.00\xa0']",[' La Libertad ']
404,[' SE VENDE CASA EN CUMBRES DE LA ESCALON.'],"['$225,000.00\xa0']",[' San Salvador ']
405,[' Casa amplia y Lote'],"['$27,000.00\xa0']",[' Colón ']
406,[' Vendo casa en residencial Santa Lucía 2 seguridad 24/7 Santa Ana'],"['$119,000.00\xa0']",[' Santa Ana ']
407,[' Megapoli Casa de venta. San Miguel'],"['$55,000.00\xa0']",[' San Miguel ']
408,[' Bonita casa en venta en santa Ana zona metrocentro'],"['$150,000.00\xa0']",[' Santa Ana ']
409,[' Venta en col San Francisco Soyapango'],"['$18,000.00\xa0']",[' Soyapango ']
410,[' Vendo casa en Parte Alta Colonia Escalón'],"['$385,000.00\xa0']",[' San Salvador ']
411,[' 2 CUADRAS AL SUR DE CALLE AL VOLCÁN ZONA PÓRTICO DE SAN RAMON INF. 76195617'],"['$85,000.00\xa0']",[' Mejicanos ']
412,"[' Casa en venta en Colonia Escalón, Parte Alta']","['$525,000.00\xa0']",[' San Salvador ']
413,[' Casa en venta en Lomas de Altamira'],"['$485,000.00\xa0']",[' San Salvador ']
414,[' Quinta las Castañuelas en venta'],"['$1,200,000.00\xa0']",[' La Libertad ']
415,[' Vendo en San marcos lote para contruir una buena casa'],"['$35,000.00\xa0']",[' San Salvador ']
416,"[' VENTA DE CONTADO, CASA CON PISCINA PLANES DE RENDEROS ANTES DE DESVIO A PANCHIMALCO']","['$197,200.00\xa0']",[' San Salvador ']
417,[' CASA EN LOURDES COLÓN'],"['$63,000.00\xa0']",[' Colón ']
418,"[' CASA BONITA CIUDAD REAL $125,000']","['$125,000.00\xa0']",[' San Miguel ']
419,[' Venta de casa en Colonia Escalón.'],"['$290,000.00\xa0']",[' San Salvador ']
420,[' VENTA de CASA en SAN BENITO.'],"['$550,000.00\xa0']",[' San Salvador ']
421,"[' VENTA DE CASA EN LA HACIENDA, San José Villa Nueva, La Libertad']","['$275,000.00\xa0']",[' La Libertad ']
422,"[' VENTA DE CASA EN PASEO EL CARMEN, APTA PARA RESTAURANTE,.']","['$370,000.00\xa0']",[' Santa Tecla ']
423,[' local para negocio en San Jacinto'],"['$59,000.00\xa0']",[' San Salvador ']
424,[' Venta de casa'],"['$38,000.00\xa0']",[' Apopa ']
425,"[' VENTA Casa de 1 planta en venta, en Colonia General Arce']","['$325,000.00\xa0']",[' San Salvador ']
426,[' Venta casa en el viñedo'],"['$75,000.00\xa0']",[' La Paz ']
427,[' Casa'],"['$55,000.00\xa0']",[' Cabañas ']
428,[' Vendo casa en residencial el trebol 1 etapa.'],"['$85,000.00\xa0']",[' Santa Ana ']
429,[' LOTE CON HERMOSA CASA BARRIO EL CALVARIO SAN PEDRO PERULAPAN'],"['$39,900.00\xa0']",[' El Salvador ']
430,[' Hermosa Quinta para hotel de campo o restaurante en La Majada Sonsonate'],"['$770,000.00\xa0']",[' Sonsonate ']
431,[' CASA GRANDE EN JARDINES DE LA LIBERTAD CIUDAD MERLIOT SANTA TECLA'],"['$277,000.00\xa0']",[' Santa Tecla ']
432,[' Casa en venta cerca de Plaza Mundo Soyapango'],"['$65,000.00\xa0']",[' Soyapango ']
433,"[' VENTA DE VIVIENDA EN COL. TOLEDO, SAN MIGUEL ( CONTADO)!!!']","['$36,000.00\xa0']",[' San Miguel ']
434,[' VENDO AMPLIA CASA FRENTE AL PARQUE CUSCATLAN'],"['$600,000.00\xa0']",[' San Salvador ']
435,[' En Venta Casa Moderna en Nuevo Cuscatlan'],"['$300,000.00\xa0']",[' La Libertad ']
436,"[' Casa en venta para comercio u oficina Colonia Arce, San Salvador']","['$195,000.00\xa0']",[' San Salvador ']
437,[' Linda casa de una planta en calle privada Colonia Don Bosco Santa Tecla.'],"['$179,000.00\xa0']",[' Santa Tecla ']
438,[' CASA VENTA SOBRE AV. LAS AMAPOLAS COL. SAN FRANCISCO'],"['$720,000.00\xa0']",[' San Salvador ']
439,[' Casa'],"['$14,500.00\xa0']",[' La Libertad ']
440,[' Preciosa y amplia casa en Cumbres de La Escalón'],"['$450,000.00\xa0']",[' San Salvador ']
441,[' Venta de casa Col. General Arce. Casa grande de una planta'],"['$285,000.00\xa0']",[' San Salvador ']
442,[' Vendo bonito terreno con casa.'],"['$90,000.00\xa0']",[' San Salvador ']
443,[' Venta de casa Col. Flor Blanca. Casa grande de 2 plantas para diferentes usos'],"['$185,000.00\xa0']",[' San Salvador ']
444,[' Vendo Casa Los Sueños'],"['$615,000.00\xa0']",[' El Salvador ']
445,"[' EN VENTA Casa Residencial Montecarlo Norte, San Miguel, San Miguel.']","['$165,000.00\xa0']",[' San Miguel ']
446,"[' Cumbres de Cuscatlan, Terrenos en Venta, Senda Privada.']","['$290,000.00\xa0']",[' Antiguo Cuscatlán ']
447,[' Vendo Derecho'],"['$6,000.00\xa0']",[' Santa Ana ']
448,[' Se vende casa residencial el sitio San miguel79022198'],"['$230,000.00\xa0']",[' San Miguel ']
449,[' Casa de un nivel en Venta en Colonia Escalón'],"['$460,000.00\xa0']",[' San Salvador ']
450,[' Casa en venta en Residencial Villas del Molino'],"['$86,000.00\xa0']",[' Santa Ana ']
451,[' Venta de casa'],"['$75,000.00\xa0']",[' San Salvador ']
452,[' Guanabanas'],['$3.00\xa0'],[' Santa Ana ']
453,"[' VENDO CASA LOT. LA TRINIDAD, CANTON HUISQUIL, CONCHAGUA, LA UNIÓN']","['$60,000.00\xa0']",[' La Unión ']
454,[' SE VENDE CASA EN CUMBRES DE LA ESCALON.'],"['$225,000.00\xa0']",[' San Salvador ']
455,[' EN VENTA ESPACIOSA CASA DE TRES PLANTAS EN ZONA DE COLONIA LA RABIDA'],"['$100,000.00\xa0']",[' San Salvador ']
456,[' Casa de dos plantas residencial La Gloria (en privado)'],"['$129,000.00\xa0']",[' San Salvador ']
457,[' Vendo casa Centro de Santa Tecla'],"['$179,000.00\xa0']",[' Santa Tecla ']
458,[' VENDO CASA LOTIFICACION LA ASUNCION SANTA ANA'],"['$43,000.00\xa0']",[' Santa Ana ']
459,[' Linda casa en VENTA en Cumbres de Cuscatlan ( NO PRIVADO)'],"['$395,000.00\xa0']",[' Antiguo Cuscatlán ']
460,[' Venta de casa en Residencial Privado La Florida-Nuevo Cuscatlan'],"['$335,000.00\xa0']",[' Santa Tecla ']
461,[' VENDO CASA COLONIA MESA VERDE SAN JULIAN ACAJUTLA SONSONATE'],"['$35,000.00\xa0']",[' Sonsonate ']
462,[' Gratis'],"['$155,000.00\xa0']",[' Santa Tecla ']
463,[' COLONIA ARCE CUIDAD ARCE LA LIBERTAD'],"['$65,000.00\xa0']",[' La Libertad ']
464,[' Vendo Casa Residencial Veranda Santa Tecla'],"['$195,000.00\xa0']",[' Santa Tecla ']
465,[' Vendo casa en col.layco'],"['$210,000.00\xa0']",[' San Salvador ']
466,[' Bendo lote ya con casa en contrucion ya las paredes enteras solo para techo'],"['$9,800.00\xa0']",[' La Paz ']
467,[' Vendo casa en aguilares san salvador'],"['$35,000.00\xa0']",[' San Salvador ']
468,[' Vendo casa en Armenia'],"['$27,000.00\xa0']",[' Sonsonate ']
469,"[' VENTA DE VIVIENDA EN URB. PRADOS DE SAN MIGUEL, SAN MIGUEL!!!']","['$48,000.00\xa0']",[' San Miguel ']
470,"[' SE VENDE VIVIENDA EN RES. SAN FRANCISCO, SAN MIGUEL!!!']","['$49,000.00\xa0']",[' San Miguel ']
471,[' Casa en venta'],"['$120,000.00\xa0']",[' San Salvador ']
472,"[' Vendo casa en Colonia San Manuel, El Congo, Santa Ana']","['$90,000.00\xa0']",[' Santa Ana ']
473,[' vendo hermosa casa recien remodelada buenos acavados'],"['$50,000.00\xa0']",[' San Miguel ']
474,[' Vendo Casa en Bosques de Santa Elena Sur'],"['$350,000.00\xa0']",[' San Salvador ']
475,[' Vendo Casa en Bosques de Santa Teresa'],"['$613,000.00\xa0']",[' Santa Tecla ']
476,[' Vendo Casa Amplia de Dos Plantas en Col Sta Lucia'],"['$40,000.00\xa0']",[' Ilopango ']
477,[' Se vende casa en Palo Alto'],"['$185,000.00\xa0']",[' Santa Tecla ']
478,[' VENTA DE BONITA CASA EN JARDINES DE MERLIOT SANTA TECLA'],"['$280,000.00\xa0']",[' Santa Tecla ']
479,"[' VENTA DE CASA  EN COLONIA ESCALON, EN 75 AV. NORTE']","['$650,000.00\xa0']",[' San Salvador ']
480,[' CASA EN VENTA VÍA DEL MAR'],"['$268,000.00\xa0']",[' San Salvador ']
